serial,name_ar,tweet_count,created_at,text,impression,key_freq,words_n
1621,علي حسن خليل,1,27-Mar-2017,بحثنا مع السفير البريطاني المساعدات البريطانية للبنان والمرتبطة بالنازحين السوريين، وانجاز الآليات للاستفادة من هبة 100 مليون دولار,-1,1,131
1622,علي حسن خليل,1,3-Jun-2014,استمعنا بشكل واضح إلى تأكيد من رئيس البنك الدولي على التزام باتجاه مساعدة لبنان في قضية النازحين السوريين,-1,1,105
1623,علي حسن خليل,1,30-Jul-2013,معظم الدول والجمعيات التي تقدم مساعدات وهي مشكورة بكل الأحوال تتجاوز تطبيق الواجب بالاحتياجات اللازمة صحيا للنازحين  #سوريا #لبنان #syria,-1,1,137
1625,علي حسن خليل,1,25-May-2013,ومن هنا فإن معالجة قضية النازحين من الاشقاء السوريين والفلسطينيين وحدها تستحق طاولة حوار وطنية، فكيف ونحن مختلفون على كل شيء  #لبنان,-1,1,132
1626,علي حسن خليل,1,23-Apr-2013,ان وزارة الصحة في #لبنان حتى هذه اللحظة  لم تحصل الوزارة على قرش واحد من موازنة الدولة لتغطية نفقات الاشقاء #السوريين النازحين   #سوريا,-1,1,135
1629,علي حسن خليل,1,19-Apr-2013,نفذنا حملات تلقيح للنازحين السوريين في اماكن تجمعاتهم ضد الحصبة والسل ومرض يعرف باسم حبة حلب وبلغ عدد الذين تلقوا التلقيح 180ألف نازح #لبنان,-1,1,140
1630,علي حسن خليل,1,30-Mar-2013,حتى لو صح انتشار #الحصبة في صفوف #النازحين #السوريين فإن تقدير العدد صعب، إذ لا يوجد إحصاء لأعداد النازحين #لبنان #lebanon,-1,1,122
1631,علي حسن خليل,1,14-Mar-2013,#لبنان لم يحصل على أي مبلغ من الامكانيات التي تم تحديدها في مؤتمر ا#لكويت الأخير لدعم #النازحين #السوريين  #liban #lebanon #syria #سوريا,-1,1,136
1633,علي حسن خليل,1,14-Mar-2013,نؤكد على المسؤولية العربية المشتركة في إيجاد الظروف الملائمة للنازحين والعمل على إعادتهم من خلال الدفع بإتجاه خيار الحل السلمي في #سوريا,-1,2,136
1634,علي حسن خليل,1,14-Mar-2013,نشدد على ضرورة وضع آليات جديدة للإجابة على الاحتياجات الصحية للنازحين من #سوريا إلى #لبنان والذي تجاوز عددهم المليون نازح  #lebanon #liban,-1,1,138
1642,نهاد المشنوق,1,27-Jul-2016,الرئيس @SalamTammam طرح تشكيل مجموعة عربية للاتصال بالأمم المتحدة وإقامة مناطق آمنة للنازحين، ولا يمكن تحميل مسؤوليتها للنظام السوري ولا لنا,-1,1,140
1645,نهاد المشنوق,1,24-Mar-2016,#المشنوق من #لندن : لا يوجد أي نيّة، على الإطلاق، في تجنيس النازحين السوريين إلى #لبنان ، ولا أحد يفكر في هذا الأمر أبدا @ChathamHouse,-1,2,134
1649,إبراهيم كنعان,1,23-Apr-2018,ل@Sawtelmada :انا ضد التطبيع مع النزوح السوري واطالب بإقرار اقراح القانون المقدّم من قبلنا لتعديل قانون تملك الأجانب… https://t.co/CQyNV1j4Kx,-1,2,141
1663,تمام سلام,1,25-Jul-2016,#سلام أمام #القمة_العربية : ندعو لإنشاء مناطق إقامة للنازحين السوريين داخل #الأراضي_السورية,-1,1,91
1665,نجيب ميقاتي,1,5-Mar-2015,لبنان في حاجة إلى تعاون أكبر من قبل الدول القادرة والمنظمات الدولية في شان ملف النازحين السوريين,-1,1,96
1669,نجيب ميقاتي,1,18-Sep-2013,نتطلع المجتمع الدولي لإعلان التزام صريح وطويل الأمد لمساندة الجهود الضخمة للسلطات اللبنانية وللشعب اللبناني في مجال مساندة النازحين السوريين,-1,1,140
1670,نجيب ميقاتي,1,4-Jul-2013,بسبب الاحداث في سوريا هناك اعداد من الفلسطينيين نزحوا من المخيمات في سوريا لى لبنان,-1,1,83
1671,نجيب ميقاتي,1,18-Jun-2013,إضافة إلى ذلك فان الدراسة تلحظ وجود مليون و200 الف شخص يستقبلون النازحين السوريين وما يتوجب على ذلك من التزامات أيضا,-1,1,116
1675,ميشال سليمان,1,31-Jan-2013,كيف لنا ان ننأى بأنفسنا والشظايا نتحملها، فالأزمة في سورية قائمة وهناك نزوح، نحن نتحدث عن  الحياد فنحن لسنا مع المعارضة ولا مع الموالاة,-1,1,135
1676,هادي حبيش,1,12-Oct-2014,عدد النازحين السوريين و انتشارهم غير المنظم يمكن وصفه بأن لبنان أصبح كله كمخيم  @AlJadeed_TV @ALJADEEDNEWS @ousbou3fisa3a,-1,1,121
1678,ميشال عون,1,5-May-2018,نتساءل عن النوايا التي تقف خلف إبقاء النازحين في لبنان. فالأمم المتحدة تدرك جيداً ان معظم الأراضي السورية اصبحت آمن… https://t.co/LNLGzspUMV,-1,1,140
1681,سيزار أبي خليل,1,25-Feb-2018,#سيزار_أبي_خليل لـ @ousboufisaa : هناك نمو هائل للطلب على الكهرباء بسبب النزوح السوري … https://t.co/IwtmuVH90q,-1,1,111
1683,سيزار أبي خليل,1,19-Mar-2017,أقمنا دراسة بالتعاون مع ال UNDP أظهرت أن النزوح السوري يستهلك 5 ساعات يومياً من الكهرباء بالإضافة إلى أنه يكبّد الدولة مبالغ كبيرة سنوياً,-1,2,137
1684,سيزار أبي خليل,1,26-Jan-2017,متوسط التغذية على كامل الأراضي اللبنانية يبلغ 16 ساعة يومياً وأظهرت الدراسات أن النازحين السوريين يستهلكون نحو 5 ساعات يومياً #KalamEnnas,-1,1,137
1698,وليد جنبلاط,1,21-Apr-2018,هل ان اجبار النازحين السوريين فبي لبنان بالعودة الى معسكر الاعتقال والفرز والموت في سوريا دون اي حد ادنى من ضمانة سلامتهم هو عمل فردي لبعض البلديات ام نهج عام لاوساط التحالف السلطوي يسمح للغرائز بالاستفراد بالتصرف بدل القانون . https://t.co/vZuZzgBtJe,1,1,251
1985,ريما مكتبي‎,1,6-Jan-2015,كان الله بعون اللاجئين #السوريين و #العراقيين المشتتين في أنحاء الشرق الأوسط يعيش معظمهم في مخيمات. رياح وثلج وهم في خيم هشة من دون تدفئة,1,2,137
2028,وليد جنبلاط,1,8-Jun-2016,الكلفة ٥ملايين مهجر سوري في الخارج وربما اكثر . https://t.co/WsDyJxBC2h,1,1,71
2029,وليد جنبلاط,1,8-Jun-2016,منذ ٢٠١١ لم يتغير حرف في كلام حاكم دمشق.انه يحارب الارهاب .اما الكلفة.١٠ ملايين مهجر من شعب سوريا في الداخل https://t.co/iLsf57RvNj,1,1,131
2037,وليد جنبلاط,1,17-Jul-2017,ثم هناك ارهاب داعش والتنظيمات المعروفة ومن قال ان المخابرات السورية بريئة وقد تريد صدام الجيش مع اللاجئين عشوائيا https://t.co/avzREeg6fx,1,1,137
2041,جبران باسيل‎,1,18-Jan-2019,ها هو اللبناني الرائد في الهجرة، حوّلَها الى قصة نجاح ليعيل من بقيَ من اهلِه، فلَحِقنا بمن بقى وزِدنا على بؤسِه بؤس اللاجئ الفلسطيني والنازح السوري ليزيد بؤسَهم جميعاً. حصل هذا في ظل الاحتلال والاستعباد، فهل يجوز ان يحصل ايضاً في ظل الاستقلال والحكم الوطني؟,-1,1,257
2050,جعفر عبد الكريم,1,8-Aug-2019,"اسمع للأخر ليس فقط عندما تريد أنت ذلك و لكن ايضا عندما يكون هو بحاجة لذلك...لاجئات سوريات في البقاع اللبناني.

Listen to the other not only when u decide but also when he/she needs you...
Syrian refugees in Beqaa Valley Lebanon. 

 #lebanon #doku @arte.tv https://t.co/6lMBDswoOM",1,1,284
2056,جعفر عبد الكريم,1,1-Feb-2019,"""هناك العديد من اللاجئين يريدون العودة إلى بلادهم"" 

ناشطة اجتماعية 

ولاجئة سورية ترد عليها!

#شباب_توك https://t.co/C6MFZP5aSU",1,1,134
2058,جعفر عبد الكريم,1,31-Jan-2019,"خلاف بين ناشطة سورية 

ووزير دولة ألماني 

حول إعادة المجرمين من اللاجئين إلى بلدانهم!

#شباب_توك https://t.co/lynd05CmJH",1,1,127
2065,جعفر عبد الكريم,1,16-Jan-2019,"وصل كلاجئ سوري واليوم يعمل في توصيل الطلبات ويدرس في الجامعة! 

رافقناه يوما كاملا!

#شباب_توك https://t.co/SMQabR0aor",1,1,122
2067,جعفر عبد الكريم,1,20-Nov-2018,"""ما لك أي حق 

تنتقدني لشكلي أو ديني 

لأني لاجئ مشاكل العالم

 لزقت فيني""، 

فرقة ""البصمة السورية""

 في #شباب_توك https://t.co/MgwchZmK4R",1,1,148
2069,جعفر عبد الكريم,1,19-Oct-2018,"""ما كان عندي ولا فرصة أعمل العملية""،

 مياسه، لاجئة سورية، 

تحكي عن أسباب زواجها المبكر في لبنان.

#شباب_توك الجزء الثاني: 

""أنا لاجىء سوري في لبنان: 

تطالبونني بالعودة، هل سوريا باتت آمنة؟"" https://t.co/4iu6m6mT5y",1,1,227
2071,جعفر عبد الكريم,1,16-Oct-2018,"الجزء الثاني من حلقة #شباب_توك من قلب مخيم الجراحية للاجئين السوريين في #لبنان: 

""أنا لاجىء سوري في لبنان: تطالبونني بالعودة، هل سوريا باتت آمنة؟""

https://t.co/VEzZIPzBIP",1,1,176
