serial,user_id,name,name_ar,name_en,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_en,word_freq
1945,445733434,samikleib-journalist سامي كليب,سامي كليب,Sami Kleib,samykleyb,Beirut paris,"journaliste libre et independant PHD journalisme. صحافي حر.شعاري:"" اعلاميون لا أبواق""",1,0,183544,7552,24-Dec-2011,1007199091124789248,14-Jun-2018,عاجل :  الرئيس #عون بعد لقائه مجموعة دعم #لبنان : لا نستطيع انتظار التسوية السياسية في #سوريا حتى حل مشكلة النازحين… https://t.co/Z2uLyrqmmL,TRUE,negative,-1,old,حل,solution,24
1946,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1139798564102639616,15-Jun-2019,لبنان يتعرض الى مؤامرة ولا يقولنّ احد انه ليس هناك مخطط لتوطين النازحين السوريين في لبنان وهناك منظومة اعلامية ومالية وسياسية تعمل على تشجيع النازحين على البقاء وتشن هجوماً علينا لمطالبتنا بعودة النازحين,TRUE,negative,-1,new,مخطط,scheme,1
1947,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1138511353319215105,11-Jun-2019,لا مبرر بعد اليوم لبقاء النازحين السوريين في لبنان مع التشديد على ان لا احد يرغمهم على العودة وفي غالبية الحالات العودة ممكنة الى المناطق الآمنة والمساعدات التي يلقونها في لبنان يمكن ان يلقوها في بلادهم وليس في مكان يزداد فيه التوتر والمشكلات بفعل النزوح,TRUE,negative,-1,new,توتر,tension,4
1948,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1092367043821780992,4-Feb-2019,"مليون ونصف نازح سوري أي 200/كلم2 أرهقوا لبنان مادياً بخسائر وصلت الى 40% من ناتجه القومي، وهم يهددون وجوده بتمزيق نسيجه الإجتماعي.",TRUE,negative,-1,new,خسارة,loss,4
1949,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1092366616841592832,4-Feb-2019,"أزمة النزوح التي تواجهنا سوياً هي أكبر تحدي لنا سوياً، وإن إعتقد البعض منكم ومنا أن إبقاء النازحين في البلدان المجاورة لسوريا يبعدهم عنكم فهو مخطىء مجدداً،إذ أن أقرب طريق لذهابهم الى أوروبا هو ببقائهم في بلدان المتوسط الذي يربطنا بكم،والسبيل الوحيد لعدم ذهابهم اليكم هو في عودتهم",TRUE,negative,-1,new,عودة,return,250
1950,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1039542977213943809,11-Sep-2018,"#باسيل: هل هكذا يكافىء لبنان بزيادة أزمة النزوح السوري على أزمة اللجوء الفلسطيني، وهل هكذا يكافىء بإعتماد سياسات الإندماج والتوطين على أرضه؟ وهل هكذا يحافظ على نموذج التنوع في العالم فيخرّب نسيجه الإنساني؟",TRUE,negative,-1,new,خراب,destruction,3
1951,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1031481466910400512,20-Aug-2018,#باسيل: يدعو لبنان الدول الصديقة للتعاطي بواقعية مع الموضوع السوري وخاصة النازحين اذ ليس من مصلحة احد انهيار لبنان اقتصاديا تحت وطأة النزوح الثقيل,TRUE,negative,-1,new,ثقيل,heavy,1
1952,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,1022534861880520704,26-Jul-2018,"#باسيل: التهديد الأكبر للصيغة اللبنانية هو النزوح السوري واللجوء الفلسطيني على أرضنا، الذي يتوجب إعادتهم سريعاً الى بلدانهم، آمنين كريمين كي لا يمس التنوع الذي هو أساس لأي حل دائم في المنطقة",TRUE,negative,-1,new,إعادة,return back,44
1953,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,988111297375035392,22-Apr-2018,#باسيل: منذ البداية نقول اننا نواجه مؤامرة توطين النازحين لكن مشكلتنا غياب الشركاء الداخليين الذين يصوتون معنا على الورقة التي رفعناها للحكومة لتطبيق سياسة لبنانية تعيد السوريين,TRUE,negative,-1,new,عودة,return,250
1954,166513119,Gebran Bassil,جبران باسيل‎,Gebran Bassil,Gebran_Bassil,Lebanon,Minister of Foreign Affairs of Lebanon. Member of the Lebanese Parliament. Head of the Free Patriotic Movement.,1,0,380480,202,14-Jul-2010,976373146814119936,21-Mar-2018,#باسيل: مقدمة دستورنا تحظر التوطين والدولة متمسكة بحق العودة للاجئين الفلسطينيين والنازحين السوريين ولهذا السبب ينبغي التنبه لموضوع التجنيس الجماعي,TRUE,negative,-1,new,تجنيس,nationalization,2
1955,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1049350953722372097,8-Oct-2018,"المدير الدولي لـ@mercycorps نيل كيني غوير، ومديرها في #لبنان جورج أنطون، شرحا برامجها ومشاريع دعم البلديات لمواجهة أزمة النزوح #السوري. وحيّا كيني جهود #المشنوق بالمحافظة على أمن واستقرار لبنان رغم التحدّيات، وأكّد الوزير على أهمية وضع برامج تخفّف التوتر الاجتماعي من أزمة النزوح https://t.co/3B153cTPIj",TRUE,negative,-1,new,توتر,tension,4
1956,1117688192,Ali Hassan Khalil,علي حسن خليل,Ali Hassan Khalil,alihasankhalil,Lebanon,Lebanese Minister of Finance,1,0,235039,84,24-Jan-2013,362224757548130305,30-Jul-2013,"معظم الدول والجمعيات التي تقدم مساعدات وهي مشكورة بكل الأحوال تتجاوز تطبيق الواجب بالاحتياجات اللازمة صحيا للنازحين

#سوريا #لبنان #syria",TRUE,positive,1,new,إحتياج,need,2
1957,130125697,Sleiman Frangieh,سليمان فرنجية,Sleiman Frangieh,sleimanfrangieh,Lebanon,NA,1,0,419879,1,6-Apr-2010,1106188890560434177,14-Mar-2019,علينا أن نعمل لمصلحة لبنان عبر إعادة النازحين السوريين.. ولا يجب أن نكون ورقة بيد أي دولة أو مشروع للضغط لا على سوريا ولا ضدها.. كما أن علينا فتح حوار مع الحكومة السورية على أعلى مستوى لتحقيق ذلك.. ونحن مع استقلال وسيادة وعروبة لبنان ولكننا لا نستطيع العيش من دون محيطنا,TRUE,negative,-1,new,سيادة,sovereignty,8
1958,145979594,Fuad Siniora,فؤاد السنيورة,Fuad Siniora,SinioraFuad,Lebanon,Politician,1,0,208500,59,20-May-2010,456003163955286019,15-Apr-2014,"الرئيس السنيورة : بجب ان نحتسب تداعيات مشكلة النزوح السوري التي تقدر كلفتها السنوية
بــ 1.3 مليار دولار ستضطر... http://t.co/EKwOysRk5i",TRUE,negative,-1,new,مشكلة,problem,24
1959,32828097,Jaafar Abdul Karim,جعفر عبد الكريم,Jaafar Abdul Karim,jaafarAbdulKari,Berlin,TV Presenter/Reporter #JaafarTalk جعفر_توك# @DeutscheWelle | Vlog @spiegelonline | Column @zeitonline | جعفر عبد الكريم |,1,0,113148,5540,18-Apr-2009,1110959116531449856,27-Mar-2019,""" الجتث والخراب سببت لي اضطراب ما بعد الصدمة"" 

لاجئة سورية أصيبت بالاكتئاب 

بسبب الحرب في سوريا!

#شباب_توك https://t.co/7RkZFAzP9U",FALSE,positive,1,new,صدمة,shock,4
1960,79942437,Saad Hariri,سعد الحريري,Saad Hariri,saadhariri,"Beirut, Lebanon",President of the Council of Ministers of Lebanon رئيس مجلس وزراء لبنان | #لبنان_أولاً,1,0,1542774,407,5-Oct-2009,976941274262573056,22-Mar-2018,انعقاد مؤتمر #CEDRE يشكل رسالة مهمة لجهة تقوية الثقة بلبنان ورفد اقتصاده بعوامل الدعم المطلوبة لمواجهة تداعيات التوترات بالمنطقة والاعباء الضخمة الناتجة عن ازمة النزوح السوري ويعطي اشارة مهمة بأن لبنان بات يشكل اولوية لدى المجتمع الدولي #أحداث_اليوم https://t.co/jlP4pxRfRX,TRUE,negative,-1,new,أزمة,crisis,68
1961,79942437,Saad Hariri,سعد الحريري,Saad Hariri,saadhariri,"Beirut, Lebanon",President of the Council of Ministers of Lebanon رئيس مجلس وزراء لبنان | #لبنان_أولاً,1,0,1542774,407,5-Oct-2009,863665649717039105,14-May-2017,لبنان يواجه عائقا أمام ورشة النمو الاقتصادي يتمثل بوجود مليون ونصف نازح سوري ولن يتمكن من مواجهة تداعيات هذه الازمة منفردا #منتدى_الدوحة,TRUE,negative,-1,new,تداعيات,ramifications,24
1962,79942437,Saad Hariri,سعد الحريري,Saad Hariri,saadhariri,"Beirut, Lebanon",President of the Council of Ministers of Lebanon رئيس مجلس وزراء لبنان | #لبنان_أولاً,1,0,1542774,407,5-Oct-2009,849537139742314496,5-Apr-2017,"وهو لن يستمر في تحمل عواقب دعمه استضافة 1،5 مليون نازح سوري على اراضيه، ما لم يتم وضع خطة جديدة حيز التنفيذ #syriaconf2017 #SOS",TRUE,negative,-1,new,حمل,burden,14
1963,600408280,Elie Ferzli,إيلي الفرزلي,Elie Ferzli,EFerzli,"Baabda , Lebanon",• Deputy Speaker • Attorney at Law •نائب رئيس مجلس النواب اللبناني,1,0,156528,1226,5-Jun-2012,1100280917313142784,26-Feb-2019,"اكبر جريمة ترتكب في تاريخ لبنان هي التراخي في ملف النازحين السوريين لان العبء اكبر بكثير مما يحتمله #لبنان والمفاوضات مفروضة ومطلوبة بلا تردد. 

@VdlPrograms",TRUE,negative,-1,new,حمل,burden,14
1964,600408280,Elie Ferzli,إيلي الفرزلي,Elie Ferzli,EFerzli,"Baabda , Lebanon",• Deputy Speaker • Attorney at Law •نائب رئيس مجلس النواب اللبناني,1,0,156528,1226,5-Jun-2012,1086521741898330112,19-Jan-2019,https://t.co/jXBgnwffpLرئيس-المنظمة-البرلمانية-الأرثوذكسية-زار-الفرزلي-نشدد-على-سيادة-سوريا-ولبنانوضرورة-عودة-النازحين-والتحرر-من-الإرهاب,TRUE,negative,-1,new,سيادة,sovereignty,8
1965,2258837700,طوني بولس,طوني بولس,Tony Bouloss,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1138719410443771904,12-Jun-2019,"لأننا #ضد_خطاب_الكراهية لن نقبل بممارسة الإرهاب النفسي على الاجئين السوريين في لبنان، ولن نسمح لحزب الله ان يستكمل إرهابه على اللاجئين وتسليمهم لنظام الاسد القاتل.. فالاجئ هو أمانة لدى الدولة المضيفة وفق كل المواثيق والاتفاقيات الدولية ومن واجب الدولة تأمين حمايته وضمان كرامته. https://t.co/pMEeR7JGpf",FALSE,positive,1,new,كرامة,dignity,3
